index,img_id,img_path,qu_id,qu_sentence,qu_tokens,all_ans,valid_ans
6505,1261,preprocessed/img/img_train/abstract_v002_train2015_000000001261.png,12611,Should there be screen in front of the fireplace?,"['should', 'there', 'be', 'screen', 'in', 'front', 'of', 'the', 'fireplace', '?']",['yes'],['yes']
6506,1261,preprocessed/img/img_train/abstract_v002_train2015_000000001261.png,12612,Is that an oversized chair or is the boy small?,"['is', 'that', 'an', 'oversized', 'chair', 'or', 'is', 'the', 'boy', 'small', '?']","['oversized chair', 'small boy', 'oversize', 'boy is small', 'small']","['oversized chair', 'small boy', 'oversize', 'boy is small', 'small']"
6507,783,preprocessed/img/img_train/abstract_v002_train2015_000000000783.png,7832,Is there a knot in the tree's trunk?,"['is', 'there', 'a', 'knot', 'in', 'the', 'tree', ""'"", 's', 'trunk', '?']",['yes'],['yes']
6508,783,preprocessed/img/img_train/abstract_v002_train2015_000000000783.png,7830,Is the girl being chased by an owl?,"['is', 'the', 'girl', 'being', 'chased', 'by', 'an', 'owl', '?']","['yes', 'no']","['yes', 'no']"
6509,783,preprocessed/img/img_train/abstract_v002_train2015_000000000783.png,7831,Is that an owl behind the girl?,"['is', 'that', 'an', 'owl', 'behind', 'the', 'girl', '?']","['no', 'yes']","['no', 'yes']"
6510,2701,preprocessed/img/img_train/abstract_v002_train2015_000000002701.png,27010,How many legs is each raccoon standing on?,"['how', 'many', 'legs', 'is', 'each', 'raccoon', 'standing', 'on', '?']",['2'],['2']
6511,2701,preprocessed/img/img_train/abstract_v002_train2015_000000002701.png,27011,What animals are shown?,"['what', 'animals', 'are', 'shown', '?']","['2', 'raccoon', 'raccoons']","['2', 'raccoon', 'raccoons']"
6512,2701,preprocessed/img/img_train/abstract_v002_train2015_000000002701.png,27012,How many benches?,"['how', 'many', 'benches', '?']",['1'],['1']
6513,3071,preprocessed/img/img_train/abstract_v002_train2015_000000003071.png,30712,Is the pond man made?,"['is', 'the', 'pond', 'man', 'made', '?']",['yes'],['yes']
6514,3071,preprocessed/img/img_train/abstract_v002_train2015_000000003071.png,30710,Are the deer afraid of the boy?,"['are', 'the', 'deer', 'afraid', 'of', 'the', 'boy', '?']","['no', 'maybe', 'yes']","['no', 'maybe', 'yes']"
6515,3071,preprocessed/img/img_train/abstract_v002_train2015_000000003071.png,30711,Will the deer eat the mushrooms?,"['will', 'the', 'deer', 'eat', 'the', 'mushrooms', '?']","['maybe', 'yes', 'no']","['maybe', 'no', 'yes']"
6516,475,preprocessed/img/img_train/abstract_v002_train2015_000000000475.png,4752,Is the little girl playing with the woman?,"['is', 'the', 'little', 'girl', 'playing', 'with', 'the', 'woman', '?']","['yes', 'no']","['yes', 'no']"
6517,475,preprocessed/img/img_train/abstract_v002_train2015_000000000475.png,4750,Is there a bird nest visible?,"['is', 'there', 'a', 'bird', 'nest', 'visible', '?']",['yes'],['yes']
6518,475,preprocessed/img/img_train/abstract_v002_train2015_000000000475.png,4751,What color is the grass?,"['what', 'color', 'is', 'the', 'grass', '?']",['green'],['green']
6519,960,preprocessed/img/img_train/abstract_v002_train2015_000000000960.png,9600,Is the cat jumping?,"['is', 'the', 'cat', 'jumping', '?']",['yes'],['yes']
6520,960,preprocessed/img/img_train/abstract_v002_train2015_000000000960.png,9601,What is the cat after?,"['what', 'is', 'the', 'cat', 'after', '?']","['rat', 'toy', 'mouse']","['rat', 'mouse', 'toy']"
6521,960,preprocessed/img/img_train/abstract_v002_train2015_000000000960.png,9602,What color is the couch?,"['what', 'color', 'is', 'the', 'couch', '?']",['red'],['red']
6522,2502,preprocessed/img/img_train/abstract_v002_train2015_000000002502.png,25020,What color is the bush behind the old man?,"['what', 'color', 'is', 'the', 'bush', 'behind', 'the', 'old', 'man', '?']",['green'],['green']
6523,2502,preprocessed/img/img_train/abstract_v002_train2015_000000002502.png,25021,Are they throwing the soccer ball?,"['are', 'they', 'throwing', 'the', 'soccer', 'ball', '?']",['yes'],['yes']
6524,2502,preprocessed/img/img_train/abstract_v002_train2015_000000002502.png,25022,Is it a weekend?,"['is', 'it', 'a', 'weekend', '?']","['yes', 'maybe', 'no']","['yes', 'maybe', 'no']"
6525,3133,preprocessed/img/img_train/abstract_v002_train2015_000000003133.png,31330,Is the woman about to go swimming?,"['is', 'the', 'woman', 'about', 'to', 'go', 'swimming', '?']","['no', 'maybe']","['no', 'maybe']"
6526,3133,preprocessed/img/img_train/abstract_v002_train2015_000000003133.png,31331,Where is the water?,"['where', 'is', 'the', 'water', '?']","['pond', 'between bushes', 'in pond', 'outside', 'right', 'next to bushes', 'middle of grass']","['between bushes', 'pond', 'in pond', 'outside', 'right', 'next to bushes', 'middle of grass']"
6527,3133,preprocessed/img/img_train/abstract_v002_train2015_000000003133.png,31332,What is surrounding the water?,"['what', 'is', 'surrounding', 'the', 'water', '?']",['rocks'],['rocks']
6528,1004,preprocessed/img/img_train/abstract_v002_train2015_000000001004.png,10040,Are there leaves on the trees?,"['are', 'there', 'leaves', 'on', 'the', 'trees', '?']",['no'],['no']
6529,1004,preprocessed/img/img_train/abstract_v002_train2015_000000001004.png,10041,Where is the woman?,"['where', 'is', 'the', 'woman', '?']","['on bench', 'bench']","['on bench', 'bench']"
6530,1004,preprocessed/img/img_train/abstract_v002_train2015_000000001004.png,10042,What time of year is it?,"['what', 'time', 'of', 'year', 'is', 'it', '?']","['autumn', 'late fall', 'fall', 'winter']","['autumn', 'late fall', 'fall', 'winter']"
6531,912,preprocessed/img/img_train/abstract_v002_train2015_000000000912.png,9120,What is the girl holding?,"['what', 'is', 'the', 'girl', 'holding', '?']","['green apple', 'apple']","['green apple', 'apple']"
6532,912,preprocessed/img/img_train/abstract_v002_train2015_000000000912.png,9121,Are the girl and boy playing together?,"['are', 'the', 'girl', 'and', 'boy', 'playing', 'together', '?']","['no', 'maybe', 'yes']","['no', 'maybe', 'yes']"
6533,912,preprocessed/img/img_train/abstract_v002_train2015_000000000912.png,9122,How many clouds are there?,"['how', 'many', 'clouds', 'are', 'there', '?']","['no clouds', '0']","['no clouds', '0']"
6534,3619,preprocessed/img/img_train/abstract_v002_train2015_000000003619.png,36192,How many tables are there?,"['how', 'many', 'tables', 'are', 'there', '?']",['2'],['2']
6535,3619,preprocessed/img/img_train/abstract_v002_train2015_000000003619.png,36190,Is the boy playing with the blocks?,"['is', 'the', 'boy', 'playing', 'with', 'the', 'blocks', '?']",['no'],['no']
6536,3619,preprocessed/img/img_train/abstract_v002_train2015_000000003619.png,36191,Are the curtains a solid color?,"['are', 'the', 'curtains', 'a', 'solid', 'color', '?']",['no'],['no']
6537,1120,preprocessed/img/img_train/abstract_v002_train2015_000000001120.png,11200,What is going on?,"['what', 'is', 'going', 'on', '?']","['boy harassing birds', 'scare birds', 'falling', 'bird watching', 'wine got stuck in green', 'playing', 'he wants birds', 'trying to catch eggs', 'boy is reaching for birds', 'fight']","['boy harassing birds', 'scare birds', 'fight', 'falling', 'wine got stuck in green', 'he wants birds', 'trying to catch eggs', 'playing', 'boy is reaching for birds', 'bird watching']"
6538,1120,preprocessed/img/img_train/abstract_v002_train2015_000000001120.png,11201,Can he reach the bird?,"['can', 'he', 'reach', 'the', 'bird', '?']",['no'],['no']
6539,1120,preprocessed/img/img_train/abstract_v002_train2015_000000001120.png,11202,Are they wearing matching shirts?,"['are', 'they', 'wearing', 'matching', 'shirts', '?']",['no'],['no']
6540,2385,preprocessed/img/img_train/abstract_v002_train2015_000000002385.png,23850,Is the video game controller working in this picture?,"['is', 'the', 'video', 'game', 'controller', 'working', 'in', 'this', 'picture', '?']","['no', 'yes']","['no', 'yes']"
6541,2385,preprocessed/img/img_train/abstract_v002_train2015_000000002385.png,23851,What is the man doing on the ground?,"['what', 'is', 'the', 'man', 'doing', 'on', 'the', 'ground', '?']","['boy is playing video game', 'nothing', 'resting', 'holding game box', 'playing video game', 'sitting', 'playing']","['boy is playing video game', 'nothing', 'resting', 'playing', 'playing video game', 'sitting', 'holding game box']"
6542,2385,preprocessed/img/img_train/abstract_v002_train2015_000000002385.png,23852,Are there any pictures on the wall?,"['are', 'there', 'any', 'pictures', 'on', 'the', 'wall', '?']","['yes', '1']","['yes', '1']"
6543,1788,preprocessed/img/img_train/abstract_v002_train2015_000000001788.png,17880,What color is the book on the chair?,"['what', 'color', 'is', 'the', 'book', 'on', 'the', 'chair', '?']",['red'],['red']
6544,1788,preprocessed/img/img_train/abstract_v002_train2015_000000001788.png,17881,What color are the toy cars?,"['what', 'color', 'are', 'the', 'toy', 'cars', '?']",['red'],['red']
6545,1788,preprocessed/img/img_train/abstract_v002_train2015_000000001788.png,17882,What color is the rug?,"['what', 'color', 'is', 'the', 'rug', '?']","['red', 'red and gold']","['red', 'red and gold']"
6546,493,preprocessed/img/img_train/abstract_v002_train2015_000000000493.png,4930,Does the man's pet love him?,"['does', 'the', 'man', ""'"", 's', 'pet', 'love', 'him', '?']",['yes'],['yes']
6547,493,preprocessed/img/img_train/abstract_v002_train2015_000000000493.png,4931,Is the television on?,"['is', 'the', 'television', 'on', '?']","['yes', 'no']","['yes', 'no']"
6548,493,preprocessed/img/img_train/abstract_v002_train2015_000000000493.png,4932,Do you  think it is night time outside?,"['do', 'you', 'think', 'it', 'is', 'night', 'time', 'outside', '?']","['no', 'yes']","['no', 'yes']"
6549,1842,preprocessed/img/img_train/abstract_v002_train2015_000000001842.png,18420,Is the couple playing in the sandbox?,"['is', 'the', 'couple', 'playing', 'in', 'the', 'sandbox', '?']","['no', 'n']","['no', 'n']"
6550,1842,preprocessed/img/img_train/abstract_v002_train2015_000000001842.png,18421,What is the couple standing under?,"['what', 'is', 'the', 'couple', 'standing', 'under', '?']","['beehive', 'tree']","['beehive', 'tree']"
6551,1842,preprocessed/img/img_train/abstract_v002_train2015_000000001842.png,18422,What color is the sandbox?,"['what', 'color', 'is', 'the', 'sandbox', '?']",['red'],['red']
6552,2260,preprocessed/img/img_train/abstract_v002_train2015_000000002260.png,22600,What color shirt is the woman wearing?,"['what', 'color', 'shirt', 'is', 'the', 'woman', 'wearing', '?']",['blue'],['blue']
6553,2260,preprocessed/img/img_train/abstract_v002_train2015_000000002260.png,22601,What are they having for dinner?,"['what', 'are', 'they', 'having', 'for', 'dinner', '?']","['lasagna', 'food', 'sandwiches', 'lasagna and pasta', 'chicken', 'cake', 'lasagna, chicken', 'spaghetti and cake', 'italian']","['lasagna', 'food', 'sandwiches', 'lasagna and pasta', 'chicken', 'cake', 'spaghetti and cake', 'italian']"
6554,2260,preprocessed/img/img_train/abstract_v002_train2015_000000002260.png,22602,How many pictures are there?,"['how', 'many', 'pictures', 'are', 'there', '?']",['2'],['2']
6555,2494,preprocessed/img/img_train/abstract_v002_train2015_000000002494.png,24940,How many dogs are sleeping?,"['how', 'many', 'dogs', 'are', 'sleeping', '?']",['1'],['1']
6556,2494,preprocessed/img/img_train/abstract_v002_train2015_000000002494.png,24941,Are the dogs fighting for her attention?,"['are', 'the', 'dogs', 'fighting', 'for', 'her', 'attention', '?']","['no', 'yes']","['no', 'yes']"
6557,2494,preprocessed/img/img_train/abstract_v002_train2015_000000002494.png,24942,How many panels does the door have?,"['how', 'many', 'panels', 'does', 'the', 'door', 'have', '?']",['4'],['4']
6558,3089,preprocessed/img/img_train/abstract_v002_train2015_000000003089.png,30890,"If the girl picture could really see, is it be looking at the picture beside it?","['if', 'the', 'girl', 'picture', 'could', 'really', 'see', ',', 'is', 'it', 'be', 'looking', 'at', 'the', 'picture', 'beside', 'it', '?']",['no'],['no']
6559,3089,preprocessed/img/img_train/abstract_v002_train2015_000000003089.png,30891,Is the boy playing with the dog?,"['is', 'the', 'boy', 'playing', 'with', 'the', 'dog', '?']",['no'],['no']
6560,3089,preprocessed/img/img_train/abstract_v002_train2015_000000003089.png,30892,What color are the curtains?,"['what', 'color', 'are', 'the', 'curtains', '?']","['brown', 'beige', 'tan']","['brown', 'beige', 'tan']"
6561,2382,preprocessed/img/img_train/abstract_v002_train2015_000000002382.png,23820,What is on the couch?,"['what', 'is', 'on', 'the', 'couch', '?']","['boy', 'man', 'person']","['boy', 'man', 'person']"
6562,2382,preprocessed/img/img_train/abstract_v002_train2015_000000002382.png,23821,Will both dogs wake up at the same time?,"['will', 'both', 'dogs', 'wake', 'up', 'at', 'the', 'same', 'time', '?']","['yes', 'not sure', 'no']","['yes', 'not sure', 'no']"
6563,2382,preprocessed/img/img_train/abstract_v002_train2015_000000002382.png,23822,What's on the other side of the rug?,"['what', ""'"", 's', 'on', 'the', 'other', 'side', 'of', 'the', 'rug', '?']","['television', 'pets', 'tv', 'cats', 'dog beds', 'cat beds']","['television', 'pets', 'tv', 'cats', 'dog beds', 'cat beds']"
6564,3108,preprocessed/img/img_train/abstract_v002_train2015_000000003108.png,31080,Are there any birds present?,"['are', 'there', 'any', 'birds', 'present', '?']",['no'],['no']
6565,3108,preprocessed/img/img_train/abstract_v002_train2015_000000003108.png,31081,Is the sun setting?,"['is', 'the', 'sun', 'setting', '?']",['yes'],['yes']
6566,3108,preprocessed/img/img_train/abstract_v002_train2015_000000003108.png,31082,What time of day according to the position of the sun?,"['what', 'time', 'of', 'day', 'according', 'to', 'the', 'position', 'of', 'the', 'sun', '?']","['7:00 pm', '8:00', 'morning', 'afternoon', 'evening']","['evening', 'morning', 'afternoon']"
6567,3195,preprocessed/img/img_train/abstract_v002_train2015_000000003195.png,31952,Will the man get burned by the fire?,"['will', 'the', 'man', 'get', 'burned', 'by', 'the', 'fire', '?']","['no', 'maybe', 'yes']","['no', 'maybe', 'yes']"
6568,3195,preprocessed/img/img_train/abstract_v002_train2015_000000003195.png,31950,Why is the woman annoyed?,"['why', 'is', 'the', 'woman', 'annoyed', '?']","['man jumping fire', 'man is jumping over fire', 'angry at boy', 'because girl is crying', 'yes', 'fire', 'man jumping over fire', 'child is crying', 'boyfriend']","['man jumping fire', 'man is jumping over fire', 'angry at boy', 'because girl is crying', 'yes', 'fire', 'man jumping over fire', 'child is crying', 'boyfriend']"
6569,3195,preprocessed/img/img_train/abstract_v002_train2015_000000003195.png,31951,Has the grass been fertilized recently?,"['has', 'the', 'grass', 'been', 'fertilized', 'recently', '?']","['yes', 'no']","['yes', 'no']"
6570,2531,preprocessed/img/img_train/abstract_v002_train2015_000000002531.png,25312,Is there an adult with the boy?,"['is', 'there', 'an', 'adult', 'with', 'the', 'boy', '?']",['no'],['no']
6571,2531,preprocessed/img/img_train/abstract_v002_train2015_000000002531.png,25310,Can the boy shovel sand into a pail?,"['can', 'the', 'boy', 'shovel', 'sand', 'into', 'a', 'pail', '?']","['yes', 'no']","['yes', 'no']"
6572,2531,preprocessed/img/img_train/abstract_v002_train2015_000000002531.png,25311,How many insects are flying?,"['how', 'many', 'insects', 'are', 'flying', '?']",['3'],['3']
6573,511,preprocessed/img/img_train/abstract_v002_train2015_000000000511.png,5112,What is on front of the couch?,"['what', 'is', 'on', 'front', 'of', 'the', 'couch', '?']","['coffee table', 'dog', 'table']","['coffee table', 'dog', 'table']"
6574,511,preprocessed/img/img_train/abstract_v002_train2015_000000000511.png,5110,Where is the foliage in the room?,"['where', 'is', 'the', 'foliage', 'in', 'the', 'room', '?']","['right of couch', 'on floor', 'green', 'to right of window', 'yes', 'right of sofa', 'on right of couch', 'right', 'floor', 'next to sofa']","['right of couch', 'on floor', 'green', 'to right of window', 'yes', 'right of sofa', 'on right of couch', 'right', 'floor', 'next to sofa']"
6575,511,preprocessed/img/img_train/abstract_v002_train2015_000000000511.png,5111,Are there any people?,"['are', 'there', 'any', 'people', '?']","['no', 'outside']","['no', 'outside']"
6576,1685,preprocessed/img/img_train/abstract_v002_train2015_000000001685.png,16850,What are falling off the shelves?,"['what', 'are', 'falling', 'off', 'the', 'shelves', '?']",['books'],['books']
6577,1685,preprocessed/img/img_train/abstract_v002_train2015_000000001685.png,16851,What is the man resting his feet on?,"['what', 'is', 'the', 'man', 'resting', 'his', 'feet', 'on', '?']","['footstool', 'foot rest', 'stool']","['footstool', 'foot rest', 'stool']"
6578,1685,preprocessed/img/img_train/abstract_v002_train2015_000000001685.png,16852,How many books live on the bookshelf?,"['how', 'many', 'books', 'live', 'on', 'the', 'bookshelf', '?']","['3', '0 live']","['3', '0 live']"
6579,273,preprocessed/img/img_train/abstract_v002_train2015_000000000273.png,2730,Is the man happy?,"['is', 'the', 'man', 'happy', '?']",['yes'],['yes']
6580,273,preprocessed/img/img_train/abstract_v002_train2015_000000000273.png,2731,Is the dog on the rug?,"['is', 'the', 'dog', 'on', 'the', 'rug', '?']",['yes'],['yes']
6581,273,preprocessed/img/img_train/abstract_v002_train2015_000000000273.png,2732,What  is the trim on the rug called?,"['what', 'is', 'the', 'trim', 'on', 'the', 'rug', 'called', '?']","['fray', 'tassels', 'wool', 'gold', 'tassel', 'fringe', 'fringes']","['fray', 'tassels', 'wool', 'gold', 'tassel', 'fringe', 'fringes']"
6582,2235,preprocessed/img/img_train/abstract_v002_train2015_000000002235.png,22352,How many pillows are there?,"['how', 'many', 'pillows', 'are', 'there', '?']",['2'],['2']
6583,2235,preprocessed/img/img_train/abstract_v002_train2015_000000002235.png,22350,Are these people twins?,"['are', 'these', 'people', 'twins', '?']",['yes'],['yes']
6584,2235,preprocessed/img/img_train/abstract_v002_train2015_000000002235.png,22351,Are these kids twins?,"['are', 'these', 'kids', 'twins', '?']",['yes'],['yes']
6585,734,preprocessed/img/img_train/abstract_v002_train2015_000000000734.png,7340,What is the lady sitting on?,"['what', 'is', 'the', 'lady', 'sitting', 'on', '?']","['sofa', 'couch']","['sofa', 'couch']"
6586,734,preprocessed/img/img_train/abstract_v002_train2015_000000000734.png,7341,What color are the curtains?,"['what', 'color', 'are', 'the', 'curtains', '?']",['white'],['white']
6587,734,preprocessed/img/img_train/abstract_v002_train2015_000000000734.png,7342,How many people are there?,"['how', 'many', 'people', 'are', 'there', '?']",['1'],['1']
6588,3707,preprocessed/img/img_train/abstract_v002_train2015_000000003707.png,37072,What is in the picture frame?,"['what', 'is', 'in', 'the', 'picture', 'frame', '?']","['lady', 'woman', 'portrait', 'girl']","['woman', 'portrait', 'lady', 'girl']"
6589,3707,preprocessed/img/img_train/abstract_v002_train2015_000000003707.png,37070,Is the fire big?,"['is', 'the', 'fire', 'big', '?']","['no', 'yes']","['no', 'yes']"
6590,3707,preprocessed/img/img_train/abstract_v002_train2015_000000003707.png,37071,Where is the kitten sleeping?,"['where', 'is', 'the', 'kitten', 'sleeping', '?']","['pet bed', 'cat bed', 'in dog bed', 'bed']","['pet bed', 'cat bed', 'in dog bed', 'bed']"
6591,676,preprocessed/img/img_train/abstract_v002_train2015_000000000676.png,6760,What is the woman doing?,"['what', 'is', 'the', 'woman', 'doing', '?']","['woman is jumping rope', 'jump rope', 'jumping rope', 'jump roping']","['woman is jumping rope', 'jumping rope', 'jump rope', 'jump roping']"
6592,676,preprocessed/img/img_train/abstract_v002_train2015_000000000676.png,6761,Does the woman have her hair in a ponytail?,"['does', 'the', 'woman', 'have', 'her', 'hair', 'in', 'a', 'ponytail', '?']","['yes', 'no']","['yes', 'no']"
6593,676,preprocessed/img/img_train/abstract_v002_train2015_000000000676.png,6762,Do the people seem to be jumping rope in unison?,"['do', 'the', 'people', 'seem', 'to', 'be', 'jumping', 'rope', 'in', 'unison', '?']","['yes', '2']","['yes', '2']"
6594,3691,preprocessed/img/img_train/abstract_v002_train2015_000000003691.png,36912,What color are the chairs?,"['what', 'color', 'are', 'the', 'chairs', '?']",['blue'],['blue']
6595,3691,preprocessed/img/img_train/abstract_v002_train2015_000000003691.png,36910,Is the family eating dinner?,"['is', 'the', 'family', 'eating', 'dinner', '?']",['no'],['no']
6596,3691,preprocessed/img/img_train/abstract_v002_train2015_000000003691.png,36911,How many chairs are at the table?,"['how', 'many', 'chairs', 'are', 'at', 'the', 'table', '?']",['4'],['4']
6597,3699,preprocessed/img/img_train/abstract_v002_train2015_000000003699.png,36992,How many fish are there in each pond?,"['how', 'many', 'fish', 'are', 'there', 'in', 'each', 'pond', '?']",['1'],['1']
6598,3699,preprocessed/img/img_train/abstract_v002_train2015_000000003699.png,36990,Is the turtle in the water?,"['is', 'the', 'turtle', 'in', 'the', 'water', '?']",['no'],['no']
6599,3699,preprocessed/img/img_train/abstract_v002_train2015_000000003699.png,36991,How many ponds are in this picture?,"['how', 'many', 'ponds', 'are', 'in', 'this', 'picture', '?']",['2'],['2']
6600,524,preprocessed/img/img_train/abstract_v002_train2015_000000000524.png,5240,What color is the cat?,"['what', 'color', 'is', 'the', 'cat', '?']","['yellow', 'brown', 'gold', 'orange']","['yellow', 'brown', 'gold', 'orange']"
6601,524,preprocessed/img/img_train/abstract_v002_train2015_000000000524.png,5241,Where is the basket?,"['where', 'is', 'the', 'basket', '?']","['on blanket', 'brown', 'on picnic blanket', 'corner of blanket', 'blanket']","['on blanket', 'brown', 'on picnic blanket', 'corner of blanket', 'blanket']"
6602,524,preprocessed/img/img_train/abstract_v002_train2015_000000000524.png,5242,Is the cat going to jump into the basket?,"['is', 'the', 'cat', 'going', 'to', 'jump', 'into', 'the', 'basket', '?']",['no'],['no']
6603,1463,preprocessed/img/img_train/abstract_v002_train2015_000000001463.png,14632,What color is the sofa?,"['what', 'color', 'is', 'the', 'sofa', '?']","['red', 'rust']","['red', 'rust']"
6604,1463,preprocessed/img/img_train/abstract_v002_train2015_000000001463.png,14630,Do you think the cats like the yarn?,"['do', 'you', 'think', 'the', 'cats', 'like', 'the', 'yarn', '?']",['yes'],['yes']
6605,1463,preprocessed/img/img_train/abstract_v002_train2015_000000001463.png,14631,What is on the TV screen?,"['what', 'is', 'on', 'the', 'tv', 'screen', '?']","[""gilligan's island"", 'blank', 'nothing', 'sky', 'show', 'something funny', 'blue', 'news']","['blank', 'nothing', 'sky', 'show', 'something funny', 'blue', 'news']"
6606,3279,preprocessed/img/img_train/abstract_v002_train2015_000000003279.png,32792,What is the girl holding?,"['what', 'is', 'the', 'girl', 'holding', '?']","['bench armrest', 'watermelon', 'slice of watermelon']","['bench armrest', 'watermelon', 'slice of watermelon']"
6607,3279,preprocessed/img/img_train/abstract_v002_train2015_000000003279.png,32790,What is on the bench?,"['what', 'is', 'on', 'the', 'bench', '?']","['woman', 'girl']","['woman', 'girl']"
6608,3279,preprocessed/img/img_train/abstract_v002_train2015_000000003279.png,32791,What are they eating?,"['what', 'are', 'they', 'eating', '?']","['watermelon', 'bench']","['watermelon', 'bench']"
6609,822,preprocessed/img/img_train/abstract_v002_train2015_000000000822.png,8220,What is the girl standing in front of?,"['what', 'is', 'the', 'girl', 'standing', 'in', 'front', 'of', '?']",['tree'],['tree']
6610,822,preprocessed/img/img_train/abstract_v002_train2015_000000000822.png,8221,Is it cloudy?,"['is', 'it', 'cloudy', '?']","['yes', 'partly', 'no']","['yes', 'partly', 'no']"
6611,822,preprocessed/img/img_train/abstract_v002_train2015_000000000822.png,8222,Are the girls arms backwards?,"['are', 'the', 'girls', 'arms', 'backwards', '?']","['yes', 'no']","['yes', 'no']"
6612,2140,preprocessed/img/img_train/abstract_v002_train2015_000000002140.png,21400,What are the circular lines on the tree trunk?,"['what', 'are', 'the', 'circular', 'lines', 'on', 'the', 'tree', 'trunk', '?']","['bark', 'tree bark', 'rings', 'growth rings on bark', 'age rings']","['rings', 'bark', 'tree bark', 'growth rings on bark', 'age rings']"
6613,2140,preprocessed/img/img_train/abstract_v002_train2015_000000002140.png,21401,Is the girl likely to catch the Frisbee?,"['is', 'the', 'girl', 'likely', 'to', 'catch', 'the', 'frisbee', '?']",['yes'],['yes']
6614,2140,preprocessed/img/img_train/abstract_v002_train2015_000000002140.png,21402,Is a tree sneaking up on the little girl?,"['is', 'a', 'tree', 'sneaking', 'up', 'on', 'the', 'little', 'girl', '?']",['no'],['no']
6615,2745,preprocessed/img/img_train/abstract_v002_train2015_000000002745.png,27450,Which picture on the wall has a photo of a woman in it?,"['which', 'picture', 'on', 'the', 'wall', 'has', 'a', 'photo', 'of', 'a', 'woman', 'in', 'it', '?']","['center', 'middle picture', 'middle', 'center one', 'middle one']","['center', 'middle picture', 'middle', 'center one', 'middle one']"
6616,2745,preprocessed/img/img_train/abstract_v002_train2015_000000002745.png,27451,How many of the pillows match?,"['how', 'many', 'of', 'the', 'pillows', 'match', '?']","['2', '0']","['2', '0']"
6617,2745,preprocessed/img/img_train/abstract_v002_train2015_000000002745.png,27452,Is the little girl dancing on a table?,"['is', 'the', 'little', 'girl', 'dancing', 'on', 'a', 'table', '?']",['yes'],['yes']
6618,3163,preprocessed/img/img_train/abstract_v002_train2015_000000003163.png,31632,How many dogs?,"['how', 'many', 'dogs', '?']",['1'],['1']
6619,3163,preprocessed/img/img_train/abstract_v002_train2015_000000003163.png,31630,How many butterflies are there?,"['how', 'many', 'butterflies', 'are', 'there', '?']","['2', '1', 'yes']","['2', '1', 'yes']"
6620,3163,preprocessed/img/img_train/abstract_v002_train2015_000000003163.png,31631,Where is the slide?,"['where', 'is', 'the', 'slide', '?']","['park', 'on right side of tree', 'behind', 'behind tree', 'back left', 'background', 'to right of tree', 'in background', 'near tree']","['park', 'on right side of tree', 'behind', 'back left', 'behind tree', 'background', 'to right of tree', 'in background', 'near tree']"
6621,2968,preprocessed/img/img_train/abstract_v002_train2015_000000002968.png,29680,How many steaks are on the grill?,"['how', 'many', 'steaks', 'are', 'on', 'the', 'grill', '?']",['2'],['2']
6622,2968,preprocessed/img/img_train/abstract_v002_train2015_000000002968.png,29681,What kind of ball is the boy kicking?,"['what', 'kind', 'of', 'ball', 'is', 'the', 'boy', 'kicking', '?']","['soccer', 'soccer ball']","['soccer', 'soccer ball']"
6623,2968,preprocessed/img/img_train/abstract_v002_train2015_000000002968.png,29682,What is the boy playing with?,"['what', 'is', 'the', 'boy', 'playing', 'with', '?']","['ball', 'soccer ball']","['ball', 'soccer ball']"
6624,878,preprocessed/img/img_train/abstract_v002_train2015_000000000878.png,8780,What color are her curtains?,"['what', 'color', 'are', 'her', 'curtains', '?']","['pink', 'white', 'violet']","['pink', 'white', 'violet']"
6625,878,preprocessed/img/img_train/abstract_v002_train2015_000000000878.png,8781,"What does it look like the woman is preparing for, based on what is on the table?","['what', 'does', 'it', 'look', 'like', 'the', 'woman', 'is', 'preparing', 'for', ',', 'based', 'on', 'what', 'is', 'on', 'the', 'table', '?']","['picnic', 'dinner']","['picnic', 'dinner']"
6626,878,preprocessed/img/img_train/abstract_v002_train2015_000000000878.png,8782,How many stools are there?,"['how', 'many', 'stools', 'are', 'there', '?']","['2', '3']","['2', '3']"
6627,423,preprocessed/img/img_train/abstract_v002_train2015_000000000423.png,4232,What is the cat doing?,"['what', 'is', 'the', 'cat', 'doing', '?']","['sleeping', 'sleeping on couch']","['sleeping', 'sleeping on couch']"
6628,423,preprocessed/img/img_train/abstract_v002_train2015_000000000423.png,4230,What is the woman on the couch doing with her drink?,"['what', 'is', 'the', 'woman', 'on', 'the', 'couch', 'doing', 'with', 'her', 'drink', '?']","['drinking', 'holding', 'holding it']","['holding it', 'drinking', 'holding']"
6629,423,preprocessed/img/img_train/abstract_v002_train2015_000000000423.png,4231,Is the window open?,"['is', 'the', 'window', 'open', '?']",['no'],['no']
6630,692,preprocessed/img/img_train/abstract_v002_train2015_000000000692.png,6920,Why is the television on the floor?,"['why', 'is', 'the', 'television', 'on', 'the', 'floor', '?']","['no tv stand', 'unknown', 'no stand', 'table broke', 'no table', 'no table for it']","['no tv stand', 'unknown', 'no stand', 'table broke', 'no table', 'no table for it']"
6631,692,preprocessed/img/img_train/abstract_v002_train2015_000000000692.png,6921,Is the cat looking at the cameraman?,"['is', 'the', 'cat', 'looking', 'at', 'the', 'cameraman', '?']","['yes', 'no']","['yes', 'no']"
